review_score,review_count,price,address,image,star,Pool,No_smoking_room,Families_room,Room_service,Free_parking,Breakfast,24h_front_desk,Airport_shuttle,Staff,Facilities,Cleanliness,Comfort,Affordable,Location,Wifi
8.3,26,693000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/230589083.jpg?k=c2bf5239f40eff19ae1fc5bfd590b7e7c4e8694e71c098919b14f9522cfb410d&o=,4,1,1,1,0,1,0,0,1,8.3,8.4,8.3,8.3,8.3,8.8,10.0
9.2,30,700000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/500474636.jpg?k=f1ec34326237a5885290e3d465adda7e432eec3a79f7dcbd46c19cfa91e75e1d&o=,4,1,0,1,1,1,0,0,0,9.7,9.5,9.4,9.4,9.4,9.0,10.0
9.1,15,716040,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/484825634.jpg?k=75b680dc1b745497a45366007fdbf50d421b14fd4e52a0ba85a3a0be635a474b&o=,4,1,1,1,0,1,0,0,0,9.3,9.0,9.5,9.6,9.3,9.5,10.0
8.8,114,800000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/255632892.jpg?k=64b4442d28e5f23ba66e5222c46fb012515d30854588e8368bc804a6c37c6acb&o=,4,1,1,1,1,1,0,1,1,8.9,8.8,9.1,9.1,9.0,9.4,9.6
9.7,7,830000,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square200/475645889.jpg?k=94c9236ab77958e55c8f98fd1be3e85ef7576d978571d4456a43a90882615ff9&o=,4,1,0,0,1,1,1,1,1,10.0,10.0,10.0,9.8,9.8,9.2,
8.6,40,848000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/294394553.jpg?k=d75e090a9c53a95d36e14d3b2665e59c1b0abc1d4e2012a4a4ebafc70a4bd678&o=,4,1,0,1,1,1,0,1,1,9.5,8.4,8.8,8.9,8.8,9.5,10.0
8.1,24,850000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/449517528.jpg?k=6ca17dfabebc1a0cd133f5943bddeb511162c67c77f97cf82dd99730f2f11ac4&o=,4,1,1,1,1,1,0,1,1,8.4,8.2,8.2,8.6,8.8,9.1,5.0
9.5,401,880000,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square200/387443774.jpg?k=1ca17748dac2abc06bff204bf8ad4f3890e805d031ae173f074a5cc986f215c5&o=,4,0,1,1,1,1,0,0,1,9.7,9.5,9.5,9.6,9.5,9.6,9.9
7.7,245,1091797,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/30946527.jpg?k=d668ff092324465027290620638d3188b15d6f77ad2a45dd181d5c2a225d75ea&o=,4,0,1,1,0,0,1,0,1,8.2,7.7,8.0,8.0,7.8,8.2,8.5
8.5,6,1694356,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/488064287.jpg?k=8d881b8ae8bfa8f329c438b49982fd9f0f4698e5a150aaaa9811418caf13c83f&o=,4,0,1,1,0,1,1,0,0,9.6,9.2,8.8,9.6,9.2,10.0,
8.5,372,1793791,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square240/163213367.jpg?k=62c8fb25dc4b43232a0ae5bc6ab411ed9648c6f460f929c4c886591da4155047&o=,4,1,0,1,0,1,1,1,1,8.9,8.8,9.1,9.0,8.7,8.9,8.8
8.3,19,1940835,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/383399680.jpg?k=efafe7abce3a82f50bef78f4073dee9e4bb5f9ff502f89f6334f08a059c0898f&o=,4,1,1,1,1,1,0,1,0,8.7,8.8,9.0,9.2,9.2,9.2,
7.8,397,2011010,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/465952924.jpg?k=c8784c9d50a1b690f3498a4d2b133710803f668a3eb6c7ee7336f4b126d66f91&o=,4,0,1,1,0,1,1,0,1,8.5,7.9,8.2,8.2,7.9,8.7,8.0
7.8,526,2213846,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/124885471.jpg?k=157e77312769491f2091e43cf61f528ef39f64f735a6ab8fca7e8c587f337e87&o=,4,0,0,1,0,0,1,1,1,8.6,7.8,8.2,8.2,7.8,9.2,8.6
8.4,834,2221781,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/466912976.jpg?k=4916a5b81fa78d2e0e5bbe16b0afb76d0e0ba83e7c4b5b664c75228fd68f9cca&o=,4,0,1,1,0,1,1,1,0,9.1,8.5,8.8,8.8,8.4,9.0,8.7
8.0,983,2377008,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/500974942.jpg?k=5cf918899769de84a5f004358ecccbf0702135665e0cd24d0932e716298bc8be&o=,4,0,1,1,1,0,1,1,1,9.1,7.9,8.3,8.4,8.0,9.2,8.4
8.2,5,2385000,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square240/519847651.jpg?k=bcff56dc60b7fc8f2beb099984c38336e0d8c45fa228d9ce599a93d1efeebf0d&o=,4,0,1,1,0,0,0,1,0,8.5,9.0,9.5,9.5,8.0,8.5,
9.2,21,2409480,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/416545399.jpg?k=60fb37a1c11b047bdc3534ca26c7bdda4133554031747c7205a05fd365b9188d&o=,4,1,1,1,1,0,0,0,1,9.5,9.0,9.2,9.3,9.1,9.1,8.8
8.9,71,2470000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/435077807.jpg?k=3407d77ec9b98bacc90dc8f7daef108ed19ec3bb052a3216d36aa2f12e96b943&o=,4,1,1,1,1,0,0,0,1,9.3,8.7,9.0,8.9,8.9,9.0,8.6
8.2,17,2475000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/252375349.jpg?k=01c134ec2efead8906e499d5b8b23b5d37e279de3dceda618bcfab19312a7610&o=,4,1,1,1,1,0,0,1,0,8.2,8.7,8.5,8.4,8.4,9.0,
9.3,33,2490000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/497014757.jpg?k=0f56a79bf662c9f24e740e8046c9a18e4435e4ce1d77bcacf097c111ce2021e3&o=,4,1,1,1,1,1,0,1,1,9.5,9.7,9.6,9.5,9.1,8.8,
8.6,54,2500000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/216641899.jpg?k=620369fba4e53d262a2ffbf7d7b600f81ea2e8c7a01e5518edf61bdcaf003ef2&o=,4,1,1,1,0,0,0,0,0,8.6,8.5,8.9,8.9,8.5,9.0,6.9
8.8,87,2500000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/143298372.jpg?k=ecaea7f99e4dba9dec7ba05135c5c72385c259d93f757d3a187f0d68dc9a3c09&o=,4,1,0,1,0,1,1,1,0,9.5,9.1,9.4,9.4,9.0,9.6,9.0
8.4,67,2520000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/482756007.jpg?k=18233ab57522ba5c7df66b2d24eafd7b7a4fc004f2284ca4301a39e3a6a13ee4&o=,4,0,1,1,1,1,0,0,0,8.5,8.8,8.7,8.7,8.5,7.9,7.8
7.8,138,2534600,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/100225280.jpg?k=e12e8875890201c03ecc6a430e7383df37a78c5b16c4e6c94273e4e4c8541035&o=,4,1,0,1,0,0,1,1,0,8.5,7.9,8.2,8.2,7.7,8.6,8.4
8.9,173,1758084,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/450547922.jpg?k=d15656c7239defecf8534108685e5ba76ac403b7dd4d2165fa1e05ccd6ab5eba&o=,4,0,0,1,1,0,0,1,1,9.5,9.0,9.4,9.3,8.9,9.4,9.5
9.1,92,2120115,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/305543286.jpg?k=d0fd40eb095b3e768cef86a6242828b5ff3d2ce20ee5c145370bfa261e68061d&o=,4,0,1,1,0,1,1,1,0,9.4,9.5,9.6,9.5,9.2,8.4,7.5
8.4,202,2241123,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/468887497.jpg?k=06f67c385f73687933b98fd0ea46ae6cb9912522fc2aea50c54bdd82ea017caa&o=,4,0,0,1,0,1,1,1,1,8.9,8.4,8.8,8.8,8.4,9.1,8.8
8.8,75,2271127,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/403551980.jpg?k=18af01343b327c1a52854566626a657955ef1ea0621d11636829bcaf1ad3b370&o=,4,0,1,1,0,1,1,1,0,9.1,9.0,9.2,9.3,8.6,8.8,8.1
9.8,5,2342293,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square200/499409705.jpg?k=9a955323e4933bed73f90089822486f7c3095f83e147ceb183a2cc3ba5f91bfb&o=,4,0,1,1,0,0,1,1,1,10.0,10.0,10.0,10.0,9.2,10.0,
7.7,417,2397094,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/19055272.jpg?k=96c447effec12ab0e23c738bf9a8323ddbd90129cd5a3d70bc06cf947db965f9&o=,4,1,1,1,1,0,1,1,1,8.4,7.5,8.1,8.2,7.8,9.5,8.2
7.8,44,2601666,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/54017683.jpg?k=2395f5fdacf514af7838f112cf4689c74cd763955f2e8f890560148c19a504b7&o=,4,0,0,1,1,1,1,1,1,8.4,7.7,8.5,8.6,7.6,6.6,8.8
8.4,972,2679600,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/53882478.jpg?k=06310f00c1aca3daa0fd6e0c8f86e9e00659e3d0252055e14641b8adc3b994a2&o=,4,0,0,1,0,0,1,1,1,8.9,8.5,8.8,8.8,8.2,9.3,7.8
8.5,508,2687088,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/488666714.jpg?k=5d00442badff0f6c7bbfa7fe8bd94ce4be23ad60922c9b7586cc9065a8aa3ab1&o=,4,0,0,1,0,0,1,1,1,9.3,8.4,8.8,8.8,8.3,9.3,8.4
9.1,47,2700000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/487845068.jpg?k=30b5745ebee495517fce8f2de1a1b1e5d16533ba4d47c6ba0ddb723dce4532bb&o=,4,1,1,1,1,1,0,0,1,9.6,9.3,9.5,9.2,9.2,9.1,10.0
8.6,38,2700000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/452067038.jpg?k=2443ae84d4676aa5f7d932d24ea9ab0dce539174e4796fd88b608a9b41517e5d&o=,4,0,1,1,0,0,0,0,1,9.0,8.7,8.8,8.8,8.7,9.4,8.8
9.5,14,2700000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/470968710.jpg?k=0ad01c92348416def1d276d36a496f995339209ebbd9b2e9c269c08560cea5ce&o=,4,0,1,1,1,0,1,1,1,9.8,9.8,9.8,9.6,9.8,9.8,
8.7,732,2749950,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/500121151.jpg?k=57c9e4dd2ecd15e24fc0a779c450d77f871cc8772c5c4c8857b57c35dd9a351d&o=,4,0,1,1,0,1,1,0,1,9.4,8.7,9.1,9.2,8.7,9.5,9.5
8.7,25,2780500,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/495005597.jpg?k=2b3c6f12de80933cf0504b8b61798369372fb1761114a072cfb8a61a6476ae13&o=,4,1,0,1,1,1,0,0,0,9.2,8.8,9.0,9.1,9.0,9.1,10.0
8.3,27,2800000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/440536171.jpg?k=d9d3c5dd4ffba14872e65ccf9a65eb2f60e5d7d2130c66055799538a9ff2db24&o=,4,0,0,0,0,0,0,0,0,8.8,8.3,8.2,8.5,8.0,9.3,10.0
8.9,146,2945000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/503753216.jpg?k=1de737ea2d6dd66b851171bd154d27e021b84fe6b07728bd27c0c3dfc81577bd&o=,4,1,1,1,1,0,0,0,1,8.9,9.3,9.3,9.2,8.9,9.1,8.3
7.9,29,300000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/487282095.jpg?k=a364d46944c06b7cf7cc81d60d19f440b032a16a8aba8aee412755de9d8ab1d5&o=,4,0,0,0,0,0,0,0,0,,,,,,,
8.3,115,348641,Quận 9,https://cf.bstatic.com/xdata/images/hotel/square240/453991730.jpg?k=75d87ef496b1c49a086467ca386a5cd1377e47d0f204ac6e4a5aeddc98ac9cd5&o=,4,1,1,1,0,1,0,1,0,9.1,8.1,8.5,8.6,8.5,7.9,8.8
9.0,373,406169,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/377386967.jpg?k=add771eede5fa40484ccf7bb3db974d1aee7cfb3c38847aa0da53ba103a3cd76&o=,4,1,1,1,1,1,0,0,1,9.3,9.1,9.2,9.2,9.1,9.3,9.8
4.3,12,453739,TP. Hồ Chí Minh,https://cf.bstatic.com/xdata/images/hotel/square240/493270508.jpg?k=3b8fd9883275153ae2eb8cd3b7644838339f09c9ad884aa65d292bc3af63627b&o=,4,1,1,1,0,1,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0,
5.7,278,503714,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/442864347.jpg?k=d65a32171b4834d1afc01ed5bc6688459939eed4d6e0de97788b38e4ccb78db1&o=,4,1,1,1,1,1,1,1,0,6.5,6.2,6.3,6.4,6.7,6.4,
7.2,56,513291,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/520392015.jpg?k=4722a59104635e1e3314f6d420dcb0747855b7f0e00ede088bcf7ea741a80401&o=,4,1,1,1,1,1,0,1,1,8.4,7.2,7.7,7.4,7.5,8.2,6.3
9.2,156,615600,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/385468832.jpg?k=c71c58127811971148e2236f725ebb3f9abe981c9261d56876916995b4d87589&o=,4,1,0,1,0,1,0,0,0,9.6,9.2,9.4,9.4,9.4,9.1,9.2
8.4,604,617261,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/495486923.jpg?k=70846b5b41b372d6b85331551d8981a2033549b51daf901db1d4e950e8caece2&o=,4,1,1,1,1,1,0,1,0,9.2,8.4,8.4,8.4,8.6,8.6,8.5
10.0,5,641301,Quận 10,https://cf.bstatic.com/xdata/images/hotel/square240/514013267.jpg?k=323a21ce98ae339bf458afb6bb7c681a7703fff94b3033dcb67f07310e1bdcc8&o=,4,1,0,1,0,0,0,1,1,10.0,10.0,10.0,10.0,10.0,10.0,
8.9,161,662071,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/384531923.jpg?k=3fe7a35482a6035624fae7501beaeaab8e9be429f2f85c77e57d2e11b95eee15&o=,4,1,0,1,1,1,0,1,0,9.0,8.9,9.2,9.1,9.0,8.8,8.3
8.4,9,670000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/504112168.jpg?k=74e227e90fc6359eaf2de4e5e7900fb7dad7844b94f976c7cd435c0199082a96&o=,4,1,0,1,1,1,0,1,0,7.3,6.5,6.5,7.2,6.7,6.5,
8.8,126,684000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/462038408.jpg?k=a442e558be475574ba1babe8687eb29685cad325f5816c08d177aaa48f5f176b&o=,4,1,0,0,1,1,0,0,0,9.4,8.5,8.7,8.8,9.0,9.6,10.0
8.3,26,693000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/230589083.jpg?k=c2bf5239f40eff19ae1fc5bfd590b7e7c4e8694e71c098919b14f9522cfb410d&o=,4,1,1,1,0,1,0,0,1,8.3,8.4,8.3,8.3,8.3,8.8,10.0
9.2,30,700000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/500474636.jpg?k=f1ec34326237a5885290e3d465adda7e432eec3a79f7dcbd46c19cfa91e75e1d&o=,4,1,0,1,1,1,0,0,0,9.7,9.5,9.4,9.4,9.4,9.0,10.0
9.1,15,716040,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/484825634.jpg?k=75b680dc1b745497a45366007fdbf50d421b14fd4e52a0ba85a3a0be635a474b&o=,4,1,1,1,0,1,0,0,0,9.3,9.0,9.5,9.6,9.3,9.5,10.0
8.8,114,800000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square240/255632892.jpg?k=64b4442d28e5f23ba66e5222c46fb012515d30854588e8368bc804a6c37c6acb&o=,4,1,1,1,1,1,0,1,1,8.9,8.8,9.1,9.1,9.0,9.4,9.6
9.7,7,830000,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/475645889.jpg?k=94c9236ab77958e55c8f98fd1be3e85ef7576d978571d4456a43a90882615ff9&o=,4,1,0,0,1,1,1,1,1,10.0,10.0,10.0,9.8,9.8,9.2,
8.6,40,848000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/294394553.jpg?k=d75e090a9c53a95d36e14d3b2665e59c1b0abc1d4e2012a4a4ebafc70a4bd678&o=,4,1,0,1,1,1,0,1,1,9.5,8.4,8.8,8.9,8.8,9.5,10.0
8.1,24,850000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square240/449517528.jpg?k=6ca17dfabebc1a0cd133f5943bddeb511162c67c77f97cf82dd99730f2f11ac4&o=,4,1,1,1,1,1,0,1,1,8.4,8.2,8.2,8.6,8.8,9.1,5.0
9.5,401,880000,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square240/387443774.jpg?k=1ca17748dac2abc06bff204bf8ad4f3890e805d031ae173f074a5cc986f215c5&o=,4,0,1,1,1,1,0,0,1,9.7,9.5,9.5,9.6,9.5,9.6,9.9
7.7,245,1091797,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/30946527.jpg?k=d668ff092324465027290620638d3188b15d6f77ad2a45dd181d5c2a225d75ea&o=,4,0,1,1,0,0,1,0,1,8.2,7.7,8.0,8.0,7.8,8.2,8.5
7.9,29,300000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/487282095.jpg?k=a364d46944c06b7cf7cc81d60d19f440b032a16a8aba8aee412755de9d8ab1d5&o=,4,0,0,0,0,0,0,0,0,,,,,,,
8.3,115,348641,Quận 9,https://cf.bstatic.com/xdata/images/hotel/square200/453991730.jpg?k=75d87ef496b1c49a086467ca386a5cd1377e47d0f204ac6e4a5aeddc98ac9cd5&o=,4,1,1,1,0,1,0,1,0,9.1,8.1,8.5,8.6,8.5,7.9,8.8
9.0,373,406169,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square200/377386967.jpg?k=add771eede5fa40484ccf7bb3db974d1aee7cfb3c38847aa0da53ba103a3cd76&o=,4,1,1,1,1,1,0,0,1,9.3,9.1,9.2,9.2,9.1,9.3,9.8
4.3,12,453739,TP. Hồ Chí Minh,https://cf.bstatic.com/xdata/images/hotel/square200/493270508.jpg?k=3b8fd9883275153ae2eb8cd3b7644838339f09c9ad884aa65d292bc3af63627b&o=,4,1,1,1,0,1,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0,
7.2,56,513291,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/520392015.jpg?k=4722a59104635e1e3314f6d420dcb0747855b7f0e00ede088bcf7ea741a80401&o=,4,1,1,1,1,1,0,1,1,8.4,7.2,7.7,7.4,7.5,8.2,6.3
5.7,278,532774,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square200/442864347.jpg?k=d65a32171b4834d1afc01ed5bc6688459939eed4d6e0de97788b38e4ccb78db1&o=,4,1,1,1,1,1,1,1,0,6.5,6.2,6.3,6.4,6.7,6.4,
9.2,156,615600,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/385468832.jpg?k=c71c58127811971148e2236f725ebb3f9abe981c9261d56876916995b4d87589&o=,4,1,0,1,0,1,0,0,0,9.6,9.2,9.4,9.4,9.4,9.1,9.2
8.4,604,617261,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/495486923.jpg?k=70846b5b41b372d6b85331551d8981a2033549b51daf901db1d4e950e8caece2&o=,4,1,1,1,1,1,0,1,0,9.2,8.4,8.4,8.4,8.6,8.6,8.5
10.0,5,641301,Quận 10,https://cf.bstatic.com/xdata/images/hotel/square200/514013267.jpg?k=323a21ce98ae339bf458afb6bb7c681a7703fff94b3033dcb67f07310e1bdcc8&o=,4,1,0,1,0,0,0,1,1,10.0,10.0,10.0,10.0,10.0,10.0,
8.9,161,662071,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square200/384531923.jpg?k=3fe7a35482a6035624fae7501beaeaab8e9be429f2f85c77e57d2e11b95eee15&o=,4,1,0,1,1,1,0,1,0,9.0,8.9,9.2,9.1,9.0,8.8,8.3
8.4,9,670000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/504112168.jpg?k=74e227e90fc6359eaf2de4e5e7900fb7dad7844b94f976c7cd435c0199082a96&o=,4,1,0,1,1,1,0,1,0,7.3,6.5,6.5,7.2,6.7,6.5,
8.8,126,684000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/462038408.jpg?k=a442e558be475574ba1babe8687eb29685cad325f5816c08d177aaa48f5f176b&o=,4,1,0,0,1,1,0,0,0,9.4,8.5,8.7,8.8,9.0,9.6,10.0
8.3,26,693000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/230589083.jpg?k=c2bf5239f40eff19ae1fc5bfd590b7e7c4e8694e71c098919b14f9522cfb410d&o=,4,1,1,1,0,1,0,0,1,8.3,8.4,8.3,8.3,8.3,8.8,10.0
9.2,30,700000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/500474636.jpg?k=f1ec34326237a5885290e3d465adda7e432eec3a79f7dcbd46c19cfa91e75e1d&o=,4,1,0,1,1,1,0,0,0,9.7,9.5,9.4,9.4,9.4,9.0,10.0
9.1,15,716040,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/484825634.jpg?k=75b680dc1b745497a45366007fdbf50d421b14fd4e52a0ba85a3a0be635a474b&o=,4,1,1,1,0,1,0,0,0,9.3,9.0,9.5,9.6,9.3,9.5,10.0
8.8,114,800000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/255632892.jpg?k=64b4442d28e5f23ba66e5222c46fb012515d30854588e8368bc804a6c37c6acb&o=,4,1,1,1,1,1,0,1,1,8.9,8.8,9.1,9.1,9.0,9.4,9.6
9.7,7,830000,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square200/475645889.jpg?k=94c9236ab77958e55c8f98fd1be3e85ef7576d978571d4456a43a90882615ff9&o=,4,1,0,0,1,1,1,1,1,10.0,10.0,10.0,9.8,9.8,9.2,
8.6,40,848000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/294394553.jpg?k=d75e090a9c53a95d36e14d3b2665e59c1b0abc1d4e2012a4a4ebafc70a4bd678&o=,4,1,0,1,1,1,0,1,1,9.5,8.4,8.8,8.9,8.8,9.5,10.0
8.1,24,850000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/449517528.jpg?k=6ca17dfabebc1a0cd133f5943bddeb511162c67c77f97cf82dd99730f2f11ac4&o=,4,1,1,1,1,1,0,1,1,8.4,8.2,8.2,8.6,8.8,9.1,5.0
9.5,401,880000,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square200/387443774.jpg?k=1ca17748dac2abc06bff204bf8ad4f3890e805d031ae173f074a5cc986f215c5&o=,4,0,1,1,1,1,0,0,1,9.7,9.5,9.5,9.6,9.5,9.6,9.9
7.7,245,1091797,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/30946527.jpg?k=d668ff092324465027290620638d3188b15d6f77ad2a45dd181d5c2a225d75ea&o=,4,0,1,1,0,0,1,0,1,8.2,7.7,8.0,8.0,7.8,8.2,8.5
7.9,29,300000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/487282095.jpg?k=a364d46944c06b7cf7cc81d60d19f440b032a16a8aba8aee412755de9d8ab1d5&o=,4,0,0,0,0,0,0,0,0,,,,,,,
8.3,115,348641,Quận 9,https://cf.bstatic.com/xdata/images/hotel/square240/453991730.jpg?k=75d87ef496b1c49a086467ca386a5cd1377e47d0f204ac6e4a5aeddc98ac9cd5&o=,4,1,1,1,0,1,0,1,0,9.1,8.1,8.5,8.6,8.5,7.9,8.8
9.0,373,406169,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/377386967.jpg?k=add771eede5fa40484ccf7bb3db974d1aee7cfb3c38847aa0da53ba103a3cd76&o=,4,1,1,1,1,1,0,0,1,9.3,9.1,9.2,9.2,9.1,9.3,9.8
4.3,12,453739,TP. Hồ Chí Minh,https://cf.bstatic.com/xdata/images/hotel/square240/493270508.jpg?k=3b8fd9883275153ae2eb8cd3b7644838339f09c9ad884aa65d292bc3af63627b&o=,4,1,1,1,0,1,0,1,0,10.0,10.0,10.0,10.0,10.0,10.0,
5.7,278,503714,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/442864347.jpg?k=d65a32171b4834d1afc01ed5bc6688459939eed4d6e0de97788b38e4ccb78db1&o=,4,1,1,1,1,1,1,1,0,6.5,6.2,6.3,6.4,6.7,6.4,
7.2,56,513291,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/520392015.jpg?k=4722a59104635e1e3314f6d420dcb0747855b7f0e00ede088bcf7ea741a80401&o=,4,1,1,1,1,1,0,1,1,8.4,7.2,7.7,7.4,7.5,8.2,6.3
9.2,156,615600,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/385468832.jpg?k=c71c58127811971148e2236f725ebb3f9abe981c9261d56876916995b4d87589&o=,4,1,0,1,0,1,0,0,0,9.6,9.2,9.4,9.4,9.4,9.1,9.2
8.4,604,617261,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/495486923.jpg?k=70846b5b41b372d6b85331551d8981a2033549b51daf901db1d4e950e8caece2&o=,4,1,1,1,1,1,0,1,0,9.2,8.4,8.4,8.4,8.6,8.6,8.5
10.0,5,641301,Quận 10,https://cf.bstatic.com/xdata/images/hotel/square240/514013267.jpg?k=323a21ce98ae339bf458afb6bb7c681a7703fff94b3033dcb67f07310e1bdcc8&o=,4,1,0,1,0,0,0,1,1,10.0,10.0,10.0,10.0,10.0,10.0,
8.9,161,662071,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/384531923.jpg?k=3fe7a35482a6035624fae7501beaeaab8e9be429f2f85c77e57d2e11b95eee15&o=,4,1,0,1,1,1,0,1,0,9.0,8.9,9.2,9.1,9.0,8.8,8.3
8.4,9,670000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/504112168.jpg?k=74e227e90fc6359eaf2de4e5e7900fb7dad7844b94f976c7cd435c0199082a96&o=,4,1,0,1,1,1,0,1,0,7.3,6.5,6.5,7.2,6.7,6.5,
8.8,126,684000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/462038408.jpg?k=a442e558be475574ba1babe8687eb29685cad325f5816c08d177aaa48f5f176b&o=,4,1,0,0,1,1,0,0,0,9.4,8.5,8.7,8.8,9.0,9.6,10.0
9.2,30,700000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square240/500474636.jpg?k=f1ec34326237a5885290e3d465adda7e432eec3a79f7dcbd46c19cfa91e75e1d&o=,4,1,0,1,1,1,0,0,0,9.7,9.5,9.4,9.4,9.4,9.0,10.0
9.1,15,716040,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square240/484825634.jpg?k=75b680dc1b745497a45366007fdbf50d421b14fd4e52a0ba85a3a0be635a474b&o=,4,1,1,1,0,1,0,0,0,9.3,9.0,9.5,9.6,9.3,9.5,10.0
